Time,ParameterName,ParameterValue
2022-12-09T20:00:00Z,WS_PT1H_MIN,1.8
2022-12-09T20:00:00Z,WD_PT1H_AVG,23.0
2022-12-09T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-09T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-09T20:00:00Z,PA_PT1H_AVG,1010.1
2022-12-09T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-09T21:00:00Z,TA_PT1H_AVG,-4.9
2022-12-09T21:00:00Z,TA_PT1H_MAX,-4.8
2022-12-09T21:00:00Z,TA_PT1H_MIN,-5.0
2022-12-09T21:00:00Z,RH_PT1H_AVG,93.0
2022-12-09T21:00:00Z,WS_PT1H_AVG,1.7
2022-12-09T21:00:00Z,WS_PT1H_MAX,1.8
2022-12-09T21:00:00Z,WS_PT1H_MIN,1.5
2022-12-09T21:00:00Z,WD_PT1H_AVG,4.0
2022-12-09T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-09T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-09T21:00:00Z,PA_PT1H_AVG,1010.4
2022-12-09T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-09T22:00:00Z,TA_PT1H_AVG,-5.0
2022-12-09T22:00:00Z,TA_PT1H_MAX,-5.0
2022-12-09T22:00:00Z,TA_PT1H_MIN,-5.0
2022-12-09T22:00:00Z,RH_PT1H_AVG,92.0
2022-12-09T22:00:00Z,WS_PT1H_AVG,1.9
2022-12-09T22:00:00Z,WS_PT1H_MAX,2.3
2022-12-09T22:00:00Z,WS_PT1H_MIN,1.4
2022-12-09T22:00:00Z,WD_PT1H_AVG,17.0
2022-12-09T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-09T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-09T22:00:00Z,PA_PT1H_AVG,1010.7
2022-12-09T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-09T23:00:00Z,TA_PT1H_AVG,-5.0
2022-12-09T23:00:00Z,TA_PT1H_MAX,-5.0
2022-12-09T23:00:00Z,TA_PT1H_MIN,-5.1
2022-12-09T23:00:00Z,RH_PT1H_AVG,93.0
2022-12-09T23:00:00Z,WS_PT1H_AVG,1.6
2022-12-09T23:00:00Z,WS_PT1H_MAX,1.9
2022-12-09T23:00:00Z,WS_PT1H_MIN,1.3
2022-12-09T23:00:00Z,WD_PT1H_AVG,12.0
2022-12-09T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-09T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-09T23:00:00Z,PA_PT1H_AVG,1010.8
2022-12-09T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T00:00:00Z,TA_PT1H_AVG,-5.1
2022-12-10T00:00:00Z,TA_PT1H_MAX,-5.0
2022-12-10T00:00:00Z,TA_PT1H_MIN,-5.3
2022-12-10T00:00:00Z,RH_PT1H_AVG,93.0
2022-12-10T00:00:00Z,WS_PT1H_AVG,NaN
2022-12-10T00:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T00:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T00:00:00Z,WD_PT1H_AVG,16.0
2022-12-10T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T00:00:00Z,PA_PT1H_AVG,1010.9
2022-12-10T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T01:00:00Z,TA_PT1H_AVG,-5.6
2022-12-10T01:00:00Z,TA_PT1H_MAX,-5.2
2022-12-10T01:00:00Z,TA_PT1H_MIN,-5.8
2022-12-10T01:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T01:00:00Z,WS_PT1H_AVG,1.7
2022-12-10T01:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T01:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T01:00:00Z,WD_PT1H_AVG,23.0
2022-12-10T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T01:00:00Z,PA_PT1H_AVG,1011.2
2022-12-10T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T02:00:00Z,TA_PT1H_AVG,-5.9
2022-12-10T02:00:00Z,TA_PT1H_MAX,-5.7
2022-12-10T02:00:00Z,TA_PT1H_MIN,-6.1
2022-12-10T02:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T02:00:00Z,WS_PT1H_AVG,2.1
2022-12-10T02:00:00Z,WS_PT1H_MAX,2.6
2022-12-10T02:00:00Z,WS_PT1H_MIN,1.6
2022-12-10T02:00:00Z,WD_PT1H_AVG,9.0
2022-12-10T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T02:00:00Z,PA_PT1H_AVG,1011.1
2022-12-10T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T03:00:00Z,TA_PT1H_AVG,-7.3
2022-12-10T03:00:00Z,TA_PT1H_MAX,-6.1
2022-12-10T03:00:00Z,TA_PT1H_MIN,-8.5
2022-12-10T03:00:00Z,RH_PT1H_AVG,93.0
2022-12-10T03:00:00Z,WS_PT1H_AVG,2.2
2022-12-10T03:00:00Z,WS_PT1H_MAX,2.7
2022-12-10T03:00:00Z,WS_PT1H_MIN,1.9
2022-12-10T03:00:00Z,WD_PT1H_AVG,359.0
2022-12-10T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T03:00:00Z,PA_PT1H_AVG,1011.3
2022-12-10T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T04:00:00Z,TA_PT1H_AVG,-7.0
2022-12-10T04:00:00Z,TA_PT1H_MAX,-6.9
2022-12-10T04:00:00Z,TA_PT1H_MIN,-7.2
2022-12-10T04:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T04:00:00Z,WS_PT1H_AVG,1.7
2022-12-10T04:00:00Z,WS_PT1H_MAX,2.4
2022-12-10T04:00:00Z,WS_PT1H_MIN,1.3
2022-12-10T04:00:00Z,WD_PT1H_AVG,355.0
2022-12-10T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T04:00:00Z,PA_PT1H_AVG,1011.5
2022-12-10T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T05:00:00Z,TA_PT1H_AVG,-6.7
2022-12-10T05:00:00Z,TA_PT1H_MAX,-6.6
2022-12-10T05:00:00Z,TA_PT1H_MIN,-6.9
2022-12-10T05:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T05:00:00Z,WS_PT1H_AVG,1.5
2022-12-10T05:00:00Z,WS_PT1H_MAX,2.2
2022-12-10T05:00:00Z,WS_PT1H_MIN,0.7
2022-12-10T05:00:00Z,WD_PT1H_AVG,3.0
2022-12-10T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T05:00:00Z,PA_PT1H_AVG,1011.5
2022-12-10T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T06:00:00Z,TA_PT1H_AVG,-6.7
2022-12-10T06:00:00Z,TA_PT1H_MAX,-6.6
2022-12-10T06:00:00Z,TA_PT1H_MIN,-6.8
2022-12-10T06:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T06:00:00Z,WS_PT1H_AVG,NaN
2022-12-10T06:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T06:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T06:00:00Z,WD_PT1H_AVG,4.0
2022-12-10T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T06:00:00Z,PA_PT1H_AVG,1011.6
2022-12-10T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T07:00:00Z,TA_PT1H_AVG,-6.6
2022-12-10T07:00:00Z,TA_PT1H_MAX,-6.5
2022-12-10T07:00:00Z,TA_PT1H_MIN,-6.7
2022-12-10T07:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T07:00:00Z,WS_PT1H_AVG,1.9
2022-12-10T07:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T07:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T07:00:00Z,WD_PT1H_AVG,11.0
2022-12-10T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T07:00:00Z,PA_PT1H_AVG,1011.6
2022-12-10T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T08:00:00Z,TA_PT1H_AVG,-6.5
2022-12-10T08:00:00Z,TA_PT1H_MAX,-6.4
2022-12-10T08:00:00Z,TA_PT1H_MIN,-6.5
2022-12-10T08:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T08:00:00Z,WS_PT1H_AVG,1.7
2022-12-10T08:00:00Z,WS_PT1H_MAX,2.0
2022-12-10T08:00:00Z,WS_PT1H_MIN,1.5
2022-12-10T08:00:00Z,WD_PT1H_AVG,21.0
2022-12-10T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T08:00:00Z,PA_PT1H_AVG,1011.7
2022-12-10T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T09:00:00Z,TA_PT1H_AVG,-6.5
2022-12-10T09:00:00Z,TA_PT1H_MAX,-6.4
2022-12-10T09:00:00Z,TA_PT1H_MIN,-6.5
2022-12-10T09:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T09:00:00Z,WS_PT1H_AVG,2.3
2022-12-10T09:00:00Z,WS_PT1H_MAX,2.9
2022-12-10T09:00:00Z,WS_PT1H_MIN,1.6
2022-12-10T09:00:00Z,WD_PT1H_AVG,43.0
2022-12-10T09:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T09:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T09:00:00Z,PA_PT1H_AVG,1011.7
2022-12-10T09:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T10:00:00Z,TA_PT1H_AVG,-6.3
2022-12-10T10:00:00Z,TA_PT1H_MAX,-6.2
2022-12-10T10:00:00Z,TA_PT1H_MIN,-6.4
2022-12-10T10:00:00Z,RH_PT1H_AVG,93.0
2022-12-10T10:00:00Z,WS_PT1H_AVG,2.6
2022-12-10T10:00:00Z,WS_PT1H_MAX,3.1
2022-12-10T10:00:00Z,WS_PT1H_MIN,2.3
2022-12-10T10:00:00Z,WD_PT1H_AVG,53.0
2022-12-10T10:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T10:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T10:00:00Z,PA_PT1H_AVG,1011.8
2022-12-10T10:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T11:00:00Z,TA_PT1H_AVG,-6.1
2022-12-10T11:00:00Z,TA_PT1H_MAX,-6.0
2022-12-10T11:00:00Z,TA_PT1H_MIN,-6.2
2022-12-10T11:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T11:00:00Z,WS_PT1H_AVG,2.5
2022-12-10T11:00:00Z,WS_PT1H_MAX,3.0
2022-12-10T11:00:00Z,WS_PT1H_MIN,2.1
2022-12-10T11:00:00Z,WD_PT1H_AVG,54.0
2022-12-10T11:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T11:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T11:00:00Z,PA_PT1H_AVG,1011.6
2022-12-10T11:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T12:00:00Z,TA_PT1H_AVG,-5.7
2022-12-10T12:00:00Z,TA_PT1H_MAX,-5.5
2022-12-10T12:00:00Z,TA_PT1H_MIN,-6.0
2022-12-10T12:00:00Z,RH_PT1H_AVG,91.0
2022-12-10T12:00:00Z,WS_PT1H_AVG,NaN
2022-12-10T12:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T12:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T12:00:00Z,WD_PT1H_AVG,64.0
2022-12-10T12:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T12:00:00Z,PA_PT1H_AVG,1011.3
2022-12-10T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T13:00:00Z,TA_PT1H_AVG,-5.5
2022-12-10T13:00:00Z,TA_PT1H_MAX,-5.2
2022-12-10T13:00:00Z,TA_PT1H_MIN,-5.6
2022-12-10T13:00:00Z,RH_PT1H_AVG,92.0
2022-12-10T13:00:00Z,WS_PT1H_AVG,2.1
2022-12-10T13:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T13:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T13:00:00Z,WD_PT1H_AVG,71.0
2022-12-10T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T13:00:00Z,PA_PT1H_AVG,1011.5
2022-12-10T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T14:00:00Z,TA_PT1H_AVG,-5.1
2022-12-10T14:00:00Z,TA_PT1H_MAX,-4.8
2022-12-10T14:00:00Z,TA_PT1H_MIN,-5.3
2022-12-10T14:00:00Z,RH_PT1H_AVG,93.0
2022-12-10T14:00:00Z,WS_PT1H_AVG,2.2
2022-12-10T14:00:00Z,WS_PT1H_MAX,3.3
2022-12-10T14:00:00Z,WS_PT1H_MIN,1.6
2022-12-10T14:00:00Z,WD_PT1H_AVG,98.0
2022-12-10T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T14:00:00Z,PA_PT1H_AVG,1011.7
2022-12-10T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T15:00:00Z,TA_PT1H_AVG,-4.5
2022-12-10T15:00:00Z,TA_PT1H_MAX,-4.1
2022-12-10T15:00:00Z,TA_PT1H_MIN,-4.9
2022-12-10T15:00:00Z,RH_PT1H_AVG,94.0
2022-12-10T15:00:00Z,WS_PT1H_AVG,3.4
2022-12-10T15:00:00Z,WS_PT1H_MAX,3.7
2022-12-10T15:00:00Z,WS_PT1H_MIN,3.0
2022-12-10T15:00:00Z,WD_PT1H_AVG,108.0
2022-12-10T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T15:00:00Z,PA_PT1H_AVG,1011.9
2022-12-10T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T16:00:00Z,TA_PT1H_AVG,-3.7
2022-12-10T16:00:00Z,TA_PT1H_MAX,-3.3
2022-12-10T16:00:00Z,TA_PT1H_MIN,-4.1
2022-12-10T16:00:00Z,RH_PT1H_AVG,94.0
2022-12-10T16:00:00Z,WS_PT1H_AVG,3.7
2022-12-10T16:00:00Z,WS_PT1H_MAX,4.7
2022-12-10T16:00:00Z,WS_PT1H_MIN,2.8
2022-12-10T16:00:00Z,WD_PT1H_AVG,114.0
2022-12-10T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T16:00:00Z,PA_PT1H_AVG,1012.0
2022-12-10T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T17:00:00Z,TA_PT1H_AVG,-3.0
2022-12-10T17:00:00Z,TA_PT1H_MAX,-2.8
2022-12-10T17:00:00Z,TA_PT1H_MIN,-3.4
2022-12-10T17:00:00Z,RH_PT1H_AVG,90.0
2022-12-10T17:00:00Z,WS_PT1H_AVG,5.9
2022-12-10T17:00:00Z,WS_PT1H_MAX,6.4
2022-12-10T17:00:00Z,WS_PT1H_MIN,4.8
2022-12-10T17:00:00Z,WD_PT1H_AVG,135.0
2022-12-10T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T17:00:00Z,PA_PT1H_AVG,1012.3
2022-12-10T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T18:00:00Z,TA_PT1H_AVG,-3.0
2022-12-10T18:00:00Z,TA_PT1H_MAX,-2.9
2022-12-10T18:00:00Z,TA_PT1H_MIN,-3.2
2022-12-10T18:00:00Z,RH_PT1H_AVG,85.0
2022-12-10T18:00:00Z,WS_PT1H_AVG,NaN
2022-12-10T18:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T18:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T18:00:00Z,WD_PT1H_AVG,140.0
2022-12-10T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T18:00:00Z,PA_PT1H_AVG,1012.8
2022-12-10T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T19:00:00Z,TA_PT1H_AVG,-3.2
2022-12-10T19:00:00Z,TA_PT1H_MAX,-3.1
2022-12-10T19:00:00Z,TA_PT1H_MIN,-3.3
2022-12-10T19:00:00Z,RH_PT1H_AVG,88.0
2022-12-10T19:00:00Z,WS_PT1H_AVG,5.3
2022-12-10T19:00:00Z,WS_PT1H_MAX,NaN
2022-12-10T19:00:00Z,WS_PT1H_MIN,NaN
2022-12-10T19:00:00Z,WD_PT1H_AVG,133.0
2022-12-10T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T19:00:00Z,PA_PT1H_AVG,1013.3
2022-12-10T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T20:00:00Z,TA_PT1H_AVG,-3.3
2022-12-10T20:00:00Z,TA_PT1H_MAX,-3.2
2022-12-10T20:00:00Z,TA_PT1H_MIN,-3.5
2022-12-10T20:00:00Z,RH_PT1H_AVG,87.0
2022-12-10T20:00:00Z,WS_PT1H_AVG,6.1
2022-12-10T20:00:00Z,WS_PT1H_MAX,6.7
2022-12-10T20:00:00Z,WS_PT1H_MIN,5.4
2022-12-10T20:00:00Z,WD_PT1H_AVG,128.0
2022-12-10T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T20:00:00Z,PA_PT1H_AVG,1013.7
2022-12-10T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T21:00:00Z,TA_PT1H_AVG,-3.6
2022-12-10T21:00:00Z,TA_PT1H_MAX,-3.4
2022-12-10T21:00:00Z,TA_PT1H_MIN,-3.7
2022-12-10T21:00:00Z,RH_PT1H_AVG,88.0
2022-12-10T21:00:00Z,WS_PT1H_AVG,5.7
2022-12-10T21:00:00Z,WS_PT1H_MAX,6.3
2022-12-10T21:00:00Z,WS_PT1H_MIN,5.0
2022-12-10T21:00:00Z,WD_PT1H_AVG,122.0
2022-12-10T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T21:00:00Z,PA_PT1H_AVG,1014.2
2022-12-10T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T22:00:00Z,TA_PT1H_AVG,-3.9
2022-12-10T22:00:00Z,TA_PT1H_MAX,-3.6
2022-12-10T22:00:00Z,TA_PT1H_MIN,-4.0
2022-12-10T22:00:00Z,RH_PT1H_AVG,88.0
2022-12-10T22:00:00Z,WS_PT1H_AVG,7.0
2022-12-10T22:00:00Z,WS_PT1H_MAX,8.7
2022-12-10T22:00:00Z,WS_PT1H_MIN,6.1
2022-12-10T22:00:00Z,WD_PT1H_AVG,122.0
2022-12-10T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T22:00:00Z,PA_PT1H_AVG,1014.6
2022-12-10T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-10T23:00:00Z,TA_PT1H_AVG,-4.1
2022-12-10T23:00:00Z,TA_PT1H_MAX,-4.0
2022-12-10T23:00:00Z,TA_PT1H_MIN,-4.3
2022-12-10T23:00:00Z,RH_PT1H_AVG,89.0
2022-12-10T23:00:00Z,WS_PT1H_AVG,6.0
2022-12-10T23:00:00Z,WS_PT1H_MAX,7.1
2022-12-10T23:00:00Z,WS_PT1H_MIN,5.6
2022-12-10T23:00:00Z,WD_PT1H_AVG,123.0
2022-12-10T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-10T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-10T23:00:00Z,PA_PT1H_AVG,1015.0
2022-12-10T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T00:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T00:00:00Z,TA_PT1H_MAX,-4.3
2022-12-11T00:00:00Z,TA_PT1H_MIN,-4.6
2022-12-11T00:00:00Z,RH_PT1H_AVG,89.0
2022-12-11T00:00:00Z,WS_PT1H_AVG,5.8
2022-12-11T00:00:00Z,WS_PT1H_MAX,6.7
2022-12-11T00:00:00Z,WS_PT1H_MIN,5.3
2022-12-11T00:00:00Z,WD_PT1H_AVG,114.0
2022-12-11T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T00:00:00Z,PA_PT1H_AVG,1015.3
2022-12-11T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T01:00:00Z,TA_PT1H_AVG,-4.8
2022-12-11T01:00:00Z,TA_PT1H_MAX,-4.6
2022-12-11T01:00:00Z,TA_PT1H_MIN,-4.9
2022-12-11T01:00:00Z,RH_PT1H_AVG,90.0
2022-12-11T01:00:00Z,WS_PT1H_AVG,5.8
2022-12-11T01:00:00Z,WS_PT1H_MAX,6.7
2022-12-11T01:00:00Z,WS_PT1H_MIN,5.2
2022-12-11T01:00:00Z,WD_PT1H_AVG,115.0
2022-12-11T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T01:00:00Z,PA_PT1H_AVG,1015.8
2022-12-11T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T02:00:00Z,TA_PT1H_AVG,-4.9
2022-12-11T02:00:00Z,TA_PT1H_MAX,-4.9
2022-12-11T02:00:00Z,TA_PT1H_MIN,-5.0
2022-12-11T02:00:00Z,RH_PT1H_AVG,90.0
2022-12-11T02:00:00Z,WS_PT1H_AVG,6.2
2022-12-11T02:00:00Z,WS_PT1H_MAX,6.8
2022-12-11T02:00:00Z,WS_PT1H_MIN,5.6
2022-12-11T02:00:00Z,WD_PT1H_AVG,113.0
2022-12-11T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T02:00:00Z,PA_PT1H_AVG,1016.2
2022-12-11T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T03:00:00Z,TA_PT1H_AVG,-4.8
2022-12-11T03:00:00Z,TA_PT1H_MAX,-4.7
2022-12-11T03:00:00Z,TA_PT1H_MIN,-4.9
2022-12-11T03:00:00Z,RH_PT1H_AVG,89.0
2022-12-11T03:00:00Z,WS_PT1H_AVG,5.9
2022-12-11T03:00:00Z,WS_PT1H_MAX,6.5
2022-12-11T03:00:00Z,WS_PT1H_MIN,5.2
2022-12-11T03:00:00Z,WD_PT1H_AVG,117.0
2022-12-11T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T03:00:00Z,PA_PT1H_AVG,1016.4
2022-12-11T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T04:00:00Z,TA_PT1H_AVG,-4.6
2022-12-11T04:00:00Z,TA_PT1H_MAX,-4.5
2022-12-11T04:00:00Z,TA_PT1H_MIN,-4.8
2022-12-11T04:00:00Z,RH_PT1H_AVG,89.0
2022-12-11T04:00:00Z,WS_PT1H_AVG,6.3
2022-12-11T04:00:00Z,WS_PT1H_MAX,6.8
2022-12-11T04:00:00Z,WS_PT1H_MIN,5.7
2022-12-11T04:00:00Z,WD_PT1H_AVG,121.0
2022-12-11T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T04:00:00Z,PA_PT1H_AVG,1016.8
2022-12-11T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T05:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T05:00:00Z,TA_PT1H_MAX,-4.4
2022-12-11T05:00:00Z,TA_PT1H_MIN,-4.5
2022-12-11T05:00:00Z,RH_PT1H_AVG,88.0
2022-12-11T05:00:00Z,WS_PT1H_AVG,7.2
2022-12-11T05:00:00Z,WS_PT1H_MAX,7.7
2022-12-11T05:00:00Z,WS_PT1H_MIN,6.1
2022-12-11T05:00:00Z,WD_PT1H_AVG,116.0
2022-12-11T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T05:00:00Z,PA_PT1H_AVG,1017.2
2022-12-11T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T06:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T06:00:00Z,TA_PT1H_MAX,-4.3
2022-12-11T06:00:00Z,TA_PT1H_MIN,-4.5
2022-12-11T06:00:00Z,RH_PT1H_AVG,88.0
2022-12-11T06:00:00Z,WS_PT1H_AVG,NaN
2022-12-11T06:00:00Z,WS_PT1H_MAX,NaN
2022-12-11T06:00:00Z,WS_PT1H_MIN,NaN
2022-12-11T06:00:00Z,WD_PT1H_AVG,115.0
2022-12-11T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T06:00:00Z,PA_PT1H_AVG,1017.6
2022-12-11T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T07:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T07:00:00Z,TA_PT1H_MAX,-4.3
2022-12-11T07:00:00Z,TA_PT1H_MIN,-4.4
2022-12-11T07:00:00Z,RH_PT1H_AVG,90.0
2022-12-11T07:00:00Z,WS_PT1H_AVG,5.2
2022-12-11T07:00:00Z,WS_PT1H_MAX,5.4
2022-12-11T07:00:00Z,WS_PT1H_MIN,4.7
2022-12-11T07:00:00Z,WD_PT1H_AVG,122.0
2022-12-11T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T07:00:00Z,PA_PT1H_AVG,1018.2
2022-12-11T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T08:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T08:00:00Z,TA_PT1H_MAX,-4.4
2022-12-11T08:00:00Z,TA_PT1H_MIN,-4.4
2022-12-11T08:00:00Z,RH_PT1H_AVG,91.0
2022-12-11T08:00:00Z,WS_PT1H_AVG,4.7
2022-12-11T08:00:00Z,WS_PT1H_MAX,5.4
2022-12-11T08:00:00Z,WS_PT1H_MIN,4.3
2022-12-11T08:00:00Z,WD_PT1H_AVG,128.0
2022-12-11T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-11T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-11T08:00:00Z,PA_PT1H_AVG,1018.8
2022-12-11T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-11T09:00:00Z,TA_PT1H_AVG,-4.4
2022-12-11T09:00:00Z,TA_PT1H_MAX,-4.3
2022-12-11T09:00:00Z,TA_PT1H_MIN,-4.5
